scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
A,475,20360976,1000,2.0,psm,2.4912827478770674,0.4912827478770674,True,,1000,492,508,492.0,236.0,True,ATT,"x1,x2",False,0.0017583601850424209,0.08018417454107796,0.022357723577235773,,,False,{}
A,475,20360976,1000,2.0,did,2.0460716838345605,0.046071683834560506,True,,1000,492,508,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,475,20360976,1000,2.0,did_with_covariates,2.0106409695335565,0.010640969533556532,True,,1000,492,508,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,475,20360976,1000,2.0,psm_did,2.1642712135537088,0.16427121355370877,True,,1000,492,508,492.0,236.0,True,ATT,"x1,x2",False,0.0017583601850424209,0.08018417454107796,0.022357723577235773,,,False,{}
A,476,20360977,1000,2.0,psm,2.388939344248233,0.3889393442482332,True,,1000,510,490,510.0,251.0,True,ATT,"x1,x2",False,0.001070781557652061,0.044527971710804026,0.00784313725490196,,,False,{}
A,476,20360977,1000,2.0,did,1.875780629897518,-0.12421937010248207,True,,1000,510,490,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,476,20360977,1000,2.0,did_with_covariates,1.8942411375308108,-0.1057588624691892,True,,1000,510,490,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,476,20360977,1000,2.0,psm_did,1.808085276464034,-0.19191472353596595,True,,1000,510,490,510.0,251.0,True,ATT,"x1,x2",False,0.001070781557652061,0.044527971710804026,0.00784313725490196,,,False,{}
A,477,20360978,1000,2.0,psm,2.4491915652343454,0.44919156523434545,True,,1000,486,514,486.0,248.0,True,ATT,"x1,x2",False,0.0017261847124513286,0.07852096511723727,0.030864197530864196,,,False,{}
A,477,20360978,1000,2.0,did,2.0417942562669427,0.041794256266942664,True,,1000,486,514,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,477,20360978,1000,2.0,did_with_covariates,2.016671475948862,0.016671475948862202,True,,1000,486,514,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,477,20360978,1000,2.0,psm_did,1.9896126271038879,-0.010387372896112135,True,,1000,486,514,486.0,248.0,True,ATT,"x1,x2",False,0.0017261847124513286,0.07852096511723727,0.030864197530864196,,,False,{}
A,478,20360979,1000,2.0,psm,2.632670687413076,0.6326706874130759,True,,1000,502,498,502.0,251.0,True,ATT,"x1,x2",False,0.001456118511726294,0.06738566020290293,0.01195219123505976,,,False,{}
A,478,20360979,1000,2.0,did,2.0536704666991206,0.05367046669912057,True,,1000,502,498,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,478,20360979,1000,2.0,did_with_covariates,2.057196786240336,0.057196786240336195,True,,1000,502,498,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,478,20360979,1000,2.0,psm_did,2.061754031437139,0.0617540314371392,True,,1000,502,498,502.0,251.0,True,ATT,"x1,x2",False,0.001456118511726294,0.06738566020290293,0.01195219123505976,,,False,{}
A,479,20360980,1000,2.0,psm,2.611191328345258,0.6111913283452579,True,,1000,507,493,507.0,241.0,True,ATT,"x1,x2",False,0.0027640304510556835,0.08345737102859818,0.045364891518737675,,,False,{}
A,479,20360980,1000,2.0,did,2.106189476286632,0.106189476286632,True,,1000,507,493,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,479,20360980,1000,2.0,did_with_covariates,2.1159224864483113,0.11592248644831127,True,,1000,507,493,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,479,20360980,1000,2.0,psm_did,1.958988239726265,-0.04101176027373499,True,,1000,507,493,507.0,241.0,True,ATT,"x1,x2",False,0.0027640304510556835,0.08345737102859818,0.045364891518737675,,,False,{}
A,480,20360981,1000,2.0,psm,2.428176586307352,0.4281765863073521,True,,1000,518,482,518.0,241.0,True,ATT,"x1,x2",False,0.0013644802992291373,0.02634070066179628,0.0019305019305019305,,,False,{}
A,480,20360981,1000,2.0,did,2.1269131268825596,0.12691312688255962,True,,1000,518,482,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,480,20360981,1000,2.0,did_with_covariates,2.135614683615529,0.13561468361552897,True,,1000,518,482,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,480,20360981,1000,2.0,psm_did,2.094893509146856,0.09489350914685613,True,,1000,518,482,518.0,241.0,True,ATT,"x1,x2",False,0.0013644802992291373,0.02634070066179628,0.0019305019305019305,,,False,{}
A,481,20360982,1000,2.0,psm,2.36837690396157,0.3683769039615701,True,,1000,481,519,481.0,245.0,True,ATT,"x1,x2",False,0.0017234068279813667,0.03391025685747007,0.010395010395010396,,,False,{}
A,481,20360982,1000,2.0,did,2.0433693175533607,0.04336931755336071,True,,1000,481,519,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,481,20360982,1000,2.0,did_with_covariates,1.9800879480351123,-0.019912051964887656,True,,1000,481,519,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,481,20360982,1000,2.0,psm_did,2.0524386667242354,0.05243866672423536,True,,1000,481,519,481.0,245.0,True,ATT,"x1,x2",False,0.0017234068279813667,0.03391025685747007,0.010395010395010396,,,False,{}
A,482,20360983,1000,2.0,psm,2.674322156791583,0.6743221567915829,True,,1000,525,475,525.0,244.0,True,ATT,"x1,x2",False,0.0013934425754916129,0.05841735260025749,0.015238095238095238,,,False,{}
A,482,20360983,1000,2.0,did,2.0237294156268053,0.023729415626805306,True,,1000,525,475,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,482,20360983,1000,2.0,did_with_covariates,2.101382678692075,0.10138267869207507,True,,1000,525,475,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,482,20360983,1000,2.0,psm_did,2.144852238199594,0.14485223819959403,True,,1000,525,475,525.0,244.0,True,ATT,"x1,x2",False,0.0013934425754916129,0.05841735260025749,0.015238095238095238,,,False,{}
A,483,20360984,1000,2.0,psm,2.6417055759267867,0.6417055759267867,True,,1000,494,506,494.0,250.0,True,ATT,"x1,x2",False,0.0017661338766855504,0.08854392304220038,0.02834008097165992,,,False,{}
A,483,20360984,1000,2.0,did,2.047558623854182,0.04755862385418208,True,,1000,494,506,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,483,20360984,1000,2.0,did_with_covariates,2.115259984832391,0.1152599848323912,True,,1000,494,506,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,483,20360984,1000,2.0,psm_did,2.217675651984912,0.21767565198491212,True,,1000,494,506,494.0,250.0,True,ATT,"x1,x2",False,0.0017661338766855504,0.08854392304220038,0.02834008097165992,,,False,{}
A,484,20360985,1000,2.0,psm,2.4842638048764583,0.48426380487645826,True,,1000,475,525,475.0,234.0,True,ATT,"x1,x2",False,0.0010447891225018346,0.029173094708773717,0.004210526315789474,,,False,{}
A,484,20360985,1000,2.0,did,2.0030539014305813,0.003053901430581263,True,,1000,475,525,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,484,20360985,1000,2.0,did_with_covariates,2.0046792609420563,0.004679260942056285,True,,1000,475,525,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,484,20360985,1000,2.0,psm_did,2.0016194098859477,0.0016194098859476647,True,,1000,475,525,475.0,234.0,True,ATT,"x1,x2",False,0.0010447891225018346,0.029173094708773717,0.004210526315789474,,,False,{}
A,485,20360986,1000,2.0,psm,2.677760230781559,0.6777602307815589,True,,1000,487,513,487.0,258.0,True,ATT,"x1,x2",False,0.0008393261421313878,0.01158348890321037,0.0,,,False,{}
A,485,20360986,1000,2.0,did,2.1194819897928765,0.1194819897928765,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,485,20360986,1000,2.0,did_with_covariates,2.098647632450116,0.09864763245011599,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,485,20360986,1000,2.0,psm_did,2.0726748216579596,0.07267482165795958,True,,1000,487,513,487.0,258.0,True,ATT,"x1,x2",False,0.0008393261421313878,0.01158348890321037,0.0,,,False,{}
A,486,20360987,1000,2.0,psm,2.39043284885469,0.3904328488546902,True,,1000,477,523,477.0,246.0,True,ATT,"x1,x2",False,0.0016995397388307602,0.08628486420096226,0.029350104821802937,,,False,{}
A,486,20360987,1000,2.0,did,2.048577820229686,0.04857782022968582,True,,1000,477,523,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,486,20360987,1000,2.0,did_with_covariates,2.0316921494402855,0.03169214944028553,True,,1000,477,523,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,486,20360987,1000,2.0,psm_did,1.8767302727257107,-0.12326972727428931,True,,1000,477,523,477.0,246.0,True,ATT,"x1,x2",False,0.0016995397388307602,0.08628486420096226,0.029350104821802937,,,False,{}
A,487,20360988,1000,2.0,psm,2.388360687287501,0.38836068728750117,True,,1000,509,491,509.0,233.0,True,ATT,"x1,x2",False,0.0015706760948912847,0.06691601372490374,0.01768172888015717,,,False,{}
A,487,20360988,1000,2.0,did,1.953649505221387,-0.04635049477861308,True,,1000,509,491,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,487,20360988,1000,2.0,did_with_covariates,1.9986986874766377,-0.0013013125233622969,True,,1000,509,491,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,487,20360988,1000,2.0,psm_did,1.99285278102569,-0.007147218974310032,True,,1000,509,491,509.0,233.0,True,ATT,"x1,x2",False,0.0015706760948912847,0.06691601372490374,0.01768172888015717,,,False,{}
A,488,20360989,1000,2.0,psm,2.376911210438685,0.3769112104386849,True,,1000,516,484,516.0,250.0,True,ATT,"x1,x2",False,0.001211003676452686,0.0604213007076877,0.007751937984496124,,,False,{}
A,488,20360989,1000,2.0,did,2.0036517157951055,0.0036517157951054813,True,,1000,516,484,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,488,20360989,1000,2.0,did_with_covariates,1.9866315449965612,-0.01336845500343875,True,,1000,516,484,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,488,20360989,1000,2.0,psm_did,1.9617886878088595,-0.03821131219114049,True,,1000,516,484,516.0,250.0,True,ATT,"x1,x2",False,0.001211003676452686,0.0604213007076877,0.007751937984496124,,,False,{}
A,489,20360990,1000,2.0,psm,2.509420088540718,0.5094200885407179,True,,1000,486,514,486.0,255.0,True,ATT,"x1,x2",False,0.0008919863308398886,0.05367096419126682,0.006172839506172839,,,False,{}
A,489,20360990,1000,2.0,did,2.160952527416961,0.1609525274169612,True,,1000,486,514,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,489,20360990,1000,2.0,did_with_covariates,2.1124648567672244,0.1124648567672244,True,,1000,486,514,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,489,20360990,1000,2.0,psm_did,2.285523043197126,0.28552304319712585,True,,1000,486,514,486.0,255.0,True,ATT,"x1,x2",False,0.0008919863308398886,0.05367096419126682,0.006172839506172839,,,False,{}
A,490,20360991,1000,2.0,psm,2.589988802152803,0.5899888021528028,True,,1000,473,527,473.0,240.0,True,ATT,"x1,x2",False,0.0014186595888676264,0.04656348245891884,0.019027484143763214,,,False,{}
A,490,20360991,1000,2.0,did,2.039989293377472,0.039989293377471924,True,,1000,473,527,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,490,20360991,1000,2.0,did_with_covariates,1.9989732882231552,-0.0010267117768447687,True,,1000,473,527,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,490,20360991,1000,2.0,psm_did,1.9747318347008254,-0.02526816529917464,True,,1000,473,527,473.0,240.0,True,ATT,"x1,x2",False,0.0014186595888676264,0.04656348245891884,0.019027484143763214,,,False,{}
A,491,20360992,1000,2.0,psm,2.521130087619102,0.5211300876191021,True,,1000,485,515,485.0,236.0,True,ATT,"x1,x2",False,0.0018599287677173626,0.07401301340110511,0.02268041237113402,,,False,{}
A,491,20360992,1000,2.0,did,2.0447190517821134,0.04471905178211344,True,,1000,485,515,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,491,20360992,1000,2.0,did_with_covariates,2.049077369735214,0.04907736973521404,True,,1000,485,515,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,491,20360992,1000,2.0,psm_did,2.035295816054409,0.03529581605440901,True,,1000,485,515,485.0,236.0,True,ATT,"x1,x2",False,0.0018599287677173626,0.07401301340110511,0.02268041237113402,,,False,{}
A,492,20360993,1000,2.0,psm,2.293523050994463,0.29352305099446285,True,,1000,518,482,518.0,241.0,True,ATT,"x1,x2",False,0.0016335616195901177,0.0376907525625052,0.017374517374517374,,,False,{}
A,492,20360993,1000,2.0,did,1.852397526603586,-0.14760247339641408,True,,1000,518,482,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,492,20360993,1000,2.0,did_with_covariates,1.8614825666571566,-0.1385174333428434,True,,1000,518,482,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,492,20360993,1000,2.0,psm_did,1.8464816845616432,-0.1535183154383568,True,,1000,518,482,518.0,241.0,True,ATT,"x1,x2",False,0.0016335616195901177,0.0376907525625052,0.017374517374517374,,,False,{}
A,493,20360994,1000,2.0,psm,2.6298515348198386,0.6298515348198386,True,,1000,484,516,484.0,259.0,True,ATT,"x1,x2",False,0.0010457120692417363,0.04563741393767018,0.002066115702479339,,,False,{}
A,493,20360994,1000,2.0,did,1.9340335802944808,-0.0659664197055192,True,,1000,484,516,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,493,20360994,1000,2.0,did_with_covariates,1.9345995427789417,-0.06540045722105825,True,,1000,484,516,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,493,20360994,1000,2.0,psm_did,1.979009342609939,-0.020990657390060896,True,,1000,484,516,484.0,259.0,True,ATT,"x1,x2",False,0.0010457120692417363,0.04563741393767018,0.002066115702479339,,,False,{}
A,494,20360995,1000,2.0,psm,2.3110170245175317,0.31101702451753166,True,,1000,527,473,527.0,247.0,True,ATT,"x1,x2",False,0.0014697552786866357,0.027224099435106508,0.0056925996204933585,,,False,{}
A,494,20360995,1000,2.0,did,2.0735906039579772,0.07359060395797723,True,,1000,527,473,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,494,20360995,1000,2.0,did_with_covariates,2.0080715961757143,0.00807159617571429,True,,1000,527,473,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,494,20360995,1000,2.0,psm_did,2.0471087973703797,0.04710879737037965,True,,1000,527,473,527.0,247.0,True,ATT,"x1,x2",False,0.0014697552786866357,0.027224099435106508,0.0056925996204933585,,,False,{}
A,495,20360996,1000,2.0,psm,2.5556389667815957,0.5556389667815957,True,,1000,495,505,495.0,241.0,True,ATT,"x1,x2",False,0.0015594303909148572,0.045460749911723775,0.00808080808080808,,,False,{}
A,495,20360996,1000,2.0,did,2.0042358140964174,0.0042358140964173785,True,,1000,495,505,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,495,20360996,1000,2.0,did_with_covariates,2.0465719598518115,0.046571959851811506,True,,1000,495,505,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,495,20360996,1000,2.0,psm_did,2.1366265387429157,0.13662653874291575,True,,1000,495,505,495.0,241.0,True,ATT,"x1,x2",False,0.0015594303909148572,0.045460749911723775,0.00808080808080808,,,False,{}
A,496,20360997,1000,2.0,psm,2.5908014972056583,0.5908014972056583,True,,1000,503,497,503.0,257.0,True,ATT,"x1,x2",False,0.0012021682498675739,0.03585628713864342,0.0,,,False,{}
A,496,20360997,1000,2.0,did,2.037132859676004,0.03713285967600388,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,496,20360997,1000,2.0,did_with_covariates,2.055955643623563,0.05595564362356287,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,496,20360997,1000,2.0,psm_did,2.044704682874258,0.044704682874257884,True,,1000,503,497,503.0,257.0,True,ATT,"x1,x2",False,0.0012021682498675739,0.03585628713864342,0.0,,,False,{}
A,497,20360998,1000,2.0,psm,2.5141810112210137,0.5141810112210137,True,,1000,512,488,512.0,246.0,True,ATT,"x1,x2",False,0.002183114862626727,0.09892684153493636,0.037109375,,,False,{}
A,497,20360998,1000,2.0,did,1.9154899979542495,-0.08451000204575054,True,,1000,512,488,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,497,20360998,1000,2.0,did_with_covariates,1.9031111442049078,-0.09688885579509221,True,,1000,512,488,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,497,20360998,1000,2.0,psm_did,2.069763677753812,0.0697636777538122,True,,1000,512,488,512.0,246.0,True,ATT,"x1,x2",False,0.002183114862626727,0.09892684153493636,0.037109375,,,False,{}
A,498,20360999,1000,2.0,psm,2.26469276055775,0.2646927605577498,True,,1000,487,513,487.0,245.0,True,ATT,"x1,x2",False,0.0014921286125638288,0.09163663307350889,0.01642710472279261,,,False,{}
A,498,20360999,1000,2.0,did,1.9071335248945538,-0.09286647510544621,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,498,20360999,1000,2.0,did_with_covariates,1.9054714522308687,-0.09452854776913133,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,498,20360999,1000,2.0,psm_did,1.7826402553709764,-0.21735974462902363,True,,1000,487,513,487.0,245.0,True,ATT,"x1,x2",False,0.0014921286125638288,0.09163663307350889,0.01642710472279261,,,False,{}
A,499,20361000,1000,2.0,psm,2.3658506956440437,0.3658506956440437,True,,1000,466,534,466.0,236.0,True,ATT,"x1,x2",False,0.0021766505199701768,0.13839072061851354,0.03862660944206009,,,False,{}
A,499,20361000,1000,2.0,did,2.0314140541823518,0.03141405418235177,True,,1000,466,534,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,499,20361000,1000,2.0,did_with_covariates,1.9768374092194358,-0.023162590780564152,True,,1000,466,534,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,499,20361000,1000,2.0,psm_did,1.779275425364762,-0.22072457463523798,True,,1000,466,534,466.0,236.0,True,ATT,"x1,x2",False,0.0021766505199701768,0.13839072061851354,0.03862660944206009,,,False,{}
B,0,20460501,1000,2.0,psm,2.4175887263102633,0.41758872631026334,True,,1000,498,502,498.0,239.0,True,ATT,"x1,x2",False,0.001985447875675744,0.03199399745892051,0.010040160642570281,,,False,{}
B,0,20460501,1000,2.0,did,2.57789891390682,0.5778989139068198,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,0,20460501,1000,2.0,did_with_covariates,1.940401376931912,-0.05959862306808805,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,0,20460501,1000,2.0,psm_did,1.809918616856848,-0.19008138314315204,True,,1000,498,502,498.0,239.0,True,ATT,"x1,x2",False,0.001985447875675744,0.03199399745892051,0.010040160642570281,,,False,{}
B,1,20460502,1000,2.0,psm,2.281789530744353,0.2817895307443532,True,,1000,498,502,498.0,237.0,True,ATT,"x1,x2",False,0.0021001927495825764,0.05309677287926995,0.0321285140562249,,,False,{}
B,1,20460502,1000,2.0,did,2.490890328218174,0.4908903282181738,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,1,20460502,1000,2.0,did_with_covariates,1.9532213448590965,-0.04677865514090351,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,1,20460502,1000,2.0,psm_did,1.5817484693959363,-0.4182515306040637,True,,1000,498,502,498.0,237.0,True,ATT,"x1,x2",False,0.0021001927495825764,0.05309677287926995,0.0321285140562249,,,False,{}
B,2,20460503,1000,2.0,psm,2.7429873013310986,0.7429873013310986,True,,1000,508,492,508.0,249.0,True,ATT,"x1,x2",False,0.0015593332189028717,0.0641986665738592,0.01968503937007874,,,False,{}
B,2,20460503,1000,2.0,did,2.6524197417167685,0.6524197417167685,True,,1000,508,492,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,2,20460503,1000,2.0,did_with_covariates,2.1034422789903555,0.10344227899035552,True,,1000,508,492,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,2,20460503,1000,2.0,psm_did,2.146845464353618,0.14684546435361812,True,,1000,508,492,508.0,249.0,True,ATT,"x1,x2",False,0.0015593332189028717,0.0641986665738592,0.01968503937007874,,,False,{}
B,3,20460504,1000,2.0,psm,2.6264435653754004,0.6264435653754004,True,,1000,507,493,507.0,250.0,True,ATT,"x1,x2",False,0.0015066664312061646,0.08267050265894305,0.029585798816568046,,,False,{}
B,3,20460504,1000,2.0,did,2.4632346184176854,0.46323461841768543,True,,1000,507,493,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,3,20460504,1000,2.0,did_with_covariates,1.952244139512061,-0.047755860487938895,True,,1000,507,493,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,3,20460504,1000,2.0,psm_did,1.8917673816726135,-0.10823261832738651,True,,1000,507,493,507.0,250.0,True,ATT,"x1,x2",False,0.0015066664312061646,0.08267050265894305,0.029585798816568046,,,False,{}
B,4,20460505,1000,2.0,psm,2.5245358021178013,0.5245358021178013,True,,1000,513,487,513.0,239.0,True,ATT,"x1,x2",False,0.0014247886933173226,0.03806140852821693,0.011695906432748537,,,False,{}
B,4,20460505,1000,2.0,did,2.7233747491744627,0.7233747491744627,True,,1000,513,487,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,4,20460505,1000,2.0,did_with_covariates,2.074977419661961,0.07497741966196081,True,,1000,513,487,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,4,20460505,1000,2.0,psm_did,1.9754986443314209,-0.02450135566857914,True,,1000,513,487,513.0,239.0,True,ATT,"x1,x2",False,0.0014247886933173226,0.03806140852821693,0.011695906432748537,,,False,{}
B,5,20460506,1000,2.0,psm,2.2392717533100255,0.23927175331002548,True,,1000,488,512,488.0,224.0,True,ATT,"x1,x2",False,0.0014329808962011683,0.031106863305062626,0.0,,,False,{}
B,5,20460506,1000,2.0,did,2.576413555776131,0.576413555776131,True,,1000,488,512,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,5,20460506,1000,2.0,did_with_covariates,2.0527994539349264,0.052799453934926355,True,,1000,488,512,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,5,20460506,1000,2.0,psm_did,2.0899568558435333,0.0899568558435333,True,,1000,488,512,488.0,224.0,True,ATT,"x1,x2",False,0.0014329808962011683,0.031106863305062626,0.0,,,False,{}
B,6,20460507,1000,2.0,psm,2.6108423820728532,0.6108423820728532,True,,1000,521,479,521.0,251.0,True,ATT,"x1,x2",False,0.001480407115792496,0.06662869330883703,0.01727447216890595,,,False,{}
B,6,20460507,1000,2.0,did,2.5612428904796563,0.5612428904796563,True,,1000,521,479,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,6,20460507,1000,2.0,did_with_covariates,1.9913596595833163,-0.008640340416683712,True,,1000,521,479,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,6,20460507,1000,2.0,psm_did,1.9191176536911665,-0.08088234630883351,True,,1000,521,479,521.0,251.0,True,ATT,"x1,x2",False,0.001480407115792496,0.06662869330883703,0.01727447216890595,,,False,{}
B,7,20460508,1000,2.0,psm,2.480583164091738,0.4805831640917382,True,,1000,504,496,504.0,262.0,True,ATT,"x1,x2",False,0.0011089365137031191,0.035563697831246355,0.003968253968253968,,,False,{}
B,7,20460508,1000,2.0,did,2.5523461294380834,0.5523461294380834,True,,1000,504,496,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,7,20460508,1000,2.0,did_with_covariates,2.0404992239751483,0.04049922397514827,True,,1000,504,496,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,7,20460508,1000,2.0,psm_did,2.0480939695801474,0.048093969580147444,True,,1000,504,496,504.0,262.0,True,ATT,"x1,x2",False,0.0011089365137031191,0.035563697831246355,0.003968253968253968,,,False,{}
B,8,20460509,1000,2.0,psm,2.524281856753037,0.5242818567530372,True,,1000,519,481,519.0,239.0,True,ATT,"x1,x2",False,0.0020222664498444863,0.05960395814175368,0.03275529865125241,,,False,{}
B,8,20460509,1000,2.0,did,2.659586521202371,0.659586521202371,True,,1000,519,481,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,8,20460509,1000,2.0,did_with_covariates,1.9837934842000253,-0.016206515799974675,True,,1000,519,481,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,8,20460509,1000,2.0,psm_did,1.9154682519617225,-0.08453174803827745,True,,1000,519,481,519.0,239.0,True,ATT,"x1,x2",False,0.0020222664498444863,0.05960395814175368,0.03275529865125241,,,False,{}
B,9,20460510,1000,2.0,psm,2.713650558784516,0.7136505587845159,True,,1000,504,496,504.0,253.0,True,ATT,"x1,x2",False,0.0017078001844060386,0.07832085677697287,0.015873015873015872,,,False,{}
B,9,20460510,1000,2.0,did,2.5418115451366763,0.5418115451366763,True,,1000,504,496,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,9,20460510,1000,2.0,did_with_covariates,1.9419473747404803,-0.05805262525951971,True,,1000,504,496,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,9,20460510,1000,2.0,psm_did,2.2404569366993385,0.24045693669933854,True,,1000,504,496,504.0,253.0,True,ATT,"x1,x2",False,0.0017078001844060386,0.07832085677697287,0.015873015873015872,,,False,{}
